image_id,bboxes,kfold,label
adf925d6c357,"[[0.0807291658834586, 0.2223606020642202, 0.3164062476503759, 0.6044623079128439], [0.5091145841165414, 0.3423135349770642, 0.7167968562030076, 0.7061442775229358]]",4,opacity
ae02ee030e68,"[[0.3431771886792452, 0.1860968764367816, 0.5488798301886791, 0.3920570114942528], [0.7586558207547169, 0.2853547672413793, 1.0, 0.7828850344827586]]",0,opacity
ae11b7367694,"[[0.0730081625939849, 0.1583333342889908, 0.3625820982142857, 0.7799999999999999], [0.5469805521616542, 0.1466666657110091, 0.8597750798872181, 0.64]]",4,opacity
ae208be9862d,"[[0.5503489960238568, 0.4157527584493041, 0.8913260238568589, 0.8703888320079524], [0.0997008996023856, 0.5553340208747515, 0.2921236332007952, 0.8305084741550695]]",3,opacity
ae236afd149b,"[[0.5860672108603667, 0.1888544905821917, 0.7020986142454162, 0.3328173373287671]]",0,opacity
ae29dd71ffa2,"[[0.7502351305220883, 0.4099153557046979, 0.9516291666666667, 0.6408706241610739], [0.1774077476572958, 0.4812575570469798, 0.2726779886211512, 0.6759371342281879]]",4,opacity
ae335189af84,"[[0.5658713056282723, 0.6066513757861635, 0.8503590445026178, 0.9415137539308176], [0.170643390052356, 0.7236238522012578, 0.2928394469895288, 0.8612385023584905]]",4,opacity
ae3d5da58736,"[[0.1640558476253298, 0.2292213333333333, 0.4243761939313983, 0.6937882698412697], [0.5312675329815303, 0.2152230952380952, 0.7894064248021108, 0.6456693214285715]]",4,opacity
ae51872bd2a0,"[[0.1247198687089715, 0.2269124746807573, 0.40659238512035, 0.7921284984588287], [0.64264809190372, 0.2068693483047116, 0.9016122713347922, 0.7560508894760019]]",2,opacity
ae56e7be5c64,"[[0.2024091132198952, 0.5640112971698114, 0.3020107002617801, 0.7698044732704402], [0.6137636943717277, 0.5317065133647799, 0.8259151079842931, 0.7458749882075473]]",3,opacity
ae62f3e85752,"[[0.6289312146892655, 0.2893462471264368, 0.9651441195856874, 0.8087167356321839], [0.0784941478342749, 0.1876513074712643, 0.284784081920904, 0.759079856321839]]",3,opacity
ae68234eb2d3,"[[0.5583405919811321, 0.5564620143678161, 0.7186193726415094, 0.7364612155172413]]",3,opacity
ae69378d7075,"[[0.8156539659685864, 0.4239162067610063, 0.9783728141361256, 0.8383563364779874], [0.1483007166230366, 0.3187597523584906, 0.2554068030104712, 0.7022715172955974]]",3,opacity
ae74dd24e78f,"[[0.2358333321579689, 0.367973017979452, 0.3458333392101552, 0.567278069349315], [0.7525000000000001, 0.4286750727739726, 0.8583333251057829, 0.6613662756849314]]",1,opacity
ae781da41bff,"[[0.179246509167842, 0.4065146061643835, 0.2942290937940762, 0.6044836772260274], [0.629420754583921, 0.3109141738013699, 0.7959712870239775, 0.5452621703767123]]",4,opacity
ae7cb785f354,"[[0.1237070169699448, 0.1428571417910447, 0.4055074197505622, 0.6870748208955224]]",2,opacity
ae875b5c1183,"[[0.5620056555451127, 0.3383333342889908, 0.8980207354323307, 0.983333334288991], [0.0716422462406015, 0.345, 0.4827825963345865, 0.9766666657110092]]",3,opacity
ae8fecc25309,"[[0.0185823994252873, 0.2833333514150943, 0.2170497844827586, 0.422327070754717]]",0,opacity
aeba4885d18a,"[[0.6660620868644068, 0.5153295646551724, 0.8132386405367231, 0.7642659181034482], [0.0585429201977401, 0.2424371551724138, 0.2682660981638418, 0.748855202586207]]",3,opacity
aec39463226f,"[[0.2359313909313725, 0.7022328434886499, 0.508395919117647, 0.9501528355236958]]",2,opacity
af004ac2a000,"[[0.1202633915094339, 0.5533333333333333, 0.4047916933962264, 0.9216666666666664], [0.6086124481132076, 0.5316666666666667, 0.7987539575471697, 0.88]]",1,opacity
af058aa1db93,"[[0.5440401234132581, 0.0834312585616438, 0.7298797355430184, 0.5370152654109589], [0.1191256029619182, 0.091656875, 0.3330347461212976, 0.5029377354452054]]",0,opacity
af1a0e5a5b49,"[[0.4123337368073878, 0.0991535686015831, 0.4534461873350923, 0.1281741259894459]]",1,opacity
af1e817f1b8b,"[[0.1304833507853403, 0.1811680778301886, 0.3194509784031413, 0.811880070754717], [0.6256263743455497, 0.613615251572327, 0.9174498003926702, 0.8391773977987421]]",1,opacity
af2483e31bc1,"[[0.1416521473906911, 0.2430441095890411, 0.3119708709449929, 0.6130605993150684]]",1,opacity
af2498dbd298,"[[0.1582072983606557, 0.4686917053958251, 0.3516729245901639, 0.7318690980701062], [0.2528659508196721, 0.283060145726664, 0.3703587672131147, 0.4178324537219378]]",0,opacity
af2ae323c000,"[[0.6983333341165414, 0.6245603841743119, 0.8450000117481203, 0.7984365940366973]]",2,opacity
af5be2401feb,"[[0.7960865197461213, 0.5618898672945206, 0.9763131064880114, 0.860711511130137], [0.2657054583921015, 0.4943736515410958, 0.528321311706629, 0.9244767465753424]]",2,opacity
af6e597c23c4,"[[0.5704109507258229, 0.52, 0.8608219096299325, 0.7849999999999999], [0.1498630055203434, 0.43, 0.418356156205275, 0.7416666666666667]]",2,opacity
af718ae2118f,"[[0.7033985589622641, 0.3927163649425287, 0.7919670188679245, 0.6750417413793103], [0.2080329551886792, 0.250926290229885, 0.3285272806603773, 0.4554553103448276]]",4,opacity
af7a7d33882f,"[[0.6588348426229508, 0.4505494486018117, 0.9248276557377048, 0.7235841039779441]]",2,opacity
af7b5afa229f,"[[0.2827968820621468, 0.240366974137931, 0.5548644526836158, 0.6660550387931035], [0.6751153389830508, 0.2990825689655172, 0.9699373411016948, 0.7229357931034484]]",2,opacity
af87853a19c9,"[[0.679036459770115, 0.0615695, 0.9518229195402298, 0.4537791108490566], [0.2213541666666666, 0.0551573537735849, 0.50390625, 0.4302679080188679]]",1,opacity
af932f6c84c8,"[[0.1585652783018868, 0.2533333333333333, 0.3760652783018868, 0.6733333333333332], [0.6127162216981132, 0.2216666666666666, 0.8616784858490566, 0.625]]",4,opacity
afb265f6b121,"[[0.1737161780104711, 0.4759405070754717, 0.3572508311518324, 0.7480314897798742]]",1,opacity
afb37f29165d,"[[0.6089999900199601, 0.3033333333333333, 0.9223333233532934, 0.6216666666666667], [0.2223333233532934, 0.1266666666666666, 0.4239999900199601, 0.29]]",0,opacity
afbaf5916fbe,"[[0.6930034390771449, 0.1853950614035087, 0.8989093006488824, 0.7175046842105263], [0.1431231578947368, 0.1086858333333333, 0.3402500576784427, 0.7058526403508772]]",1,opacity
afc6e42bc4a1,"[[0.4687534110169492, 0.742277316091954, 0.7611543102636535, 0.975958040229885], [0.0309095456685499, 0.6340884568965517, 0.3369457462335217, 0.8597130488505748]]",3,opacity
afcda3f35e89,"[[0.6627604178272981, 0.2148103352649006, 0.8307292096100279, 0.7557807160596026], [0.26171875, 0.4585952566225165, 0.455078126740947, 0.6574927649006622]]",1,opacity
afe51a83f018,"[[0.8659817660550458, 0.2399577162516382, 0.9188358912188728, 0.4101480111402359]]",0,opacity
afed0cd3c9a7,"[[0.0198613321616871, 0.2729676785714285, 0.3405231564147627, 0.6953208690476191], [0.4553701230228471, 0.2704001825396825, 0.7839916731107206, 0.7389683134920635]]",4,opacity
b004b1fe809f,"[[0.7578467570754717, 0.602200551724138, 0.9009388443396228, 0.8697255], [0.1344914929245283, 0.5260511264367816, 0.3458401886792452, 0.9629083994252874]]",2,opacity
b0070fbe180a,"[[0.75033375, 0.2653534396551724, 0.875872125, 0.6767091522988505]]",2,opacity
b00bd5d88c87,"[[0.7776128707627119, 0.1401050775862069, 0.9913819526836158, 0.6164623318965518], [0.2467768926553672, 0.1733800344827586, 0.4232439901129943, 0.6409807456896552]]",2,opacity
b00dd3cc3d28,"[[0.6995215306603774, 0.1840345258620689, 0.9090909221698114, 0.6597315890804597], [0.1282296650943396, 0.2819721609195402, 0.2622009551886792, 0.6165924252873562]]",2,opacity
b0152c574f4f,"[[0.6838335994764398, 0.4259092570754716, 0.845017859947644, 0.8724294103773584]]",4,opacity
b0411f8ff940,"[[0.1525218999323867, 0.2855345920431557, 0.31900869168357, 0.4830188604180714], [0.6822525929682218, 0.3773584895482131, 0.8500006828938472, 0.7811320600134862]]",1,opacity
b043ad7772e6,"[[0.2434601798307475, 0.2746233904109589, 0.5011632440056418, 0.7022016224315069], [0.7168702538787024, 0.1969872559931507, 0.863856470380818, 0.4600231720890411]]",2,opacity
b0590521b959,"[[0.6335695559210526, 0.417404128440367, 0.8777419595864662, 0.7831858256880734], [0.2745636325187969, 0.3702064908256881, 0.454670979793233, 0.8156342029816513]]",0,opacity
b066908bc2f3,"[[0.284514417539267, 0.431021018081761, 0.4571056020942408, 0.7225253537735848]]",0,opacity
b070687dd444,"[[0.3918928110328638, 0.265780075, 0.4971559976525821, 0.56105735], [0.6122875469483569, 0.3258364678571429, 0.7348204225352113, 0.6040977285714286]]",4,opacity
b07771277fb1,"[[0.5940958491803279, 0.5147928987790469, 0.8361634, 0.7278106419850334]]",0,opacity
b09305903d46,"[[0.6241084571016582, 0.2183598070175438, 0.7509764023071377, 0.5009308771929825], [0.059341463590483, 0.2171150087719298, 0.1964406993511175, 0.5768640877192982]]",2,opacity
b09aee1fb373,"[[0.092333323303243, 0.1483333333333333, 0.3806666566365764, 0.4483333333333333]]",3,opacity
b09fea59190a,"[[0.5299586099585062, 0.2279314890510949, 0.878227531120332, 0.6258234379562044]]",3,opacity
b0b3a0302345,"[[0.6149999214659686, 0.0950173977987421, 0.7191780660994763, 0.4577056800314465], [0.1944287990837696, 0.0579374410377358, 0.3487668357329843, 0.4947856328616352]]",1,opacity
b0b9108df373,"[[0.2039126320422535, 0.5618811892857143, 0.3740616872065728, 0.7409240714285714], [0.597763603286385, 0.514026375, 0.8397684624413146, 0.7409240892857143]]",0,opacity
b0b93696c937,"[[0.6887678101503759, 0.4568520699541284, 0.858175704887218, 0.6284403727064221]]",3,opacity
b0dd0ee01594,"[[0.1386718880890052, 0.1054462224842767, 0.4505208344240838, 0.7702047838050315], [0.5983072905759163, 0.1398572562893081, 0.8893228763089005, 0.6372530896226415]]",3,opacity
b0fdac52f1d4,"[[0.6046195967213115, 0.48, 0.7863731475409838, 0.7233333320204804]]",0,opacity
b108d323bcdc,"[[0.5509443854166667, 0.6429765275590551, 0.7209364097222222, 0.9488377283464566], [0.1151901944444444, 0.6230684015748031, 0.3027400833333333, 0.9235001653543308]]",2,opacity
b13d2f8ad15d,"[[0.0879573113207547, 0.3085385804597701, 0.3172256202830188, 0.7661780431034483], [0.6078179433962264, 0.3934438706896552, 0.8266332405660377, 0.6965557155172414]]",4,opacity
b14a867bff7b,"[[0.5942327499488856, 0.3866031542288557, 0.866117403393989, 0.7900704054726367], [0.2111225536700061, 0.4091572213930348, 0.4510813657738703, 0.7712753407960199]]",2,opacity
b14aa9495194,"[[0.1051162658674189, 0.1798318835616438, 0.4641860860366714, 0.791934482020548], [0.4790697743300423, 0.2701791695205479, 0.7776744181946403, 0.8619536001712329]]",0,opacity
b1577bc61e24,"[[0.1696198462041885, 0.2380285966981132, 0.446384322643979, 0.6686143003144654], [0.6343303926701571, 0.4228375157232704, 0.9396436616492146, 0.8067446658805032]]",1,opacity
b15f9aba72df,"[[0.1570741537376586, 0.6593333433219178, 0.420656664315938, 0.8276666780821919], [0.6320718018335685, 0.6443333433219178, 0.9148738716502116, 0.9126666780821918]]",2,opacity
b1bed038a501,"[[0.7502044605077575, 0.1585503981164383, 0.9470331100141044, 0.6862967037671233], [0.1494572320169252, 0.1359003381849315, 0.316435119887165, 0.489241245719178]]",3,opacity
b1c963b7c90a,"[[0.4745951129943503, 0.495, 0.7326460028248588, 0.6900000000000001], [0.4609416278248587, 0.1133333318965517, 0.6452637040960452, 0.2716666637931034], [0.1004896504237288, 0.1216666681034482, 0.2629661087570621, 0.6666666681034483]]",2,opacity
b1ca7924e915,"[[0.1018549999999999, 0.0933333318965517, 0.4390960557909605, 0.7416666637931034], [0.5210169562146892, 0.1383333318965517, 0.8022787676553672, 0.79]]",2,opacity
b1cd27e802aa,"[[0.5856702750352609, 0.2333333347602739, 1.0, 0.8966666695205479], [0.1175367524682651, 0.1999999957191781, 0.499182263751763, 0.911666665239726]]",2,opacity
b1df6b4bfd97,"[[0.2083521751412429, 0.42, 0.402231647834275, 0.7133333333333333], [0.2807156403013182, 0.2033333333333333, 0.4022316478342749, 0.3566666666666667], [0.6083992561205273, 0.2666666666666666, 0.8350470903954802, 0.6833333333333333]]",4,opacity
b20a51fa500d,"[[0.6516123018867924, 0.4836172442528735, 0.7990226273584905, 0.6826372442528736], [0.7213334174528302, 0.1244103936781609, 0.7601780330188679, 0.1717383247126436], [0.2229563679245283, 0.1517067011494252, 0.4335925353773585, 0.4285714310344827]]",2,opacity
b23893fe008e,"[[0.64, 0.5789687467811159, 0.925581394940267, 0.8448492017167382]]",3,opacity
b25deae7a11a,"[[0.7099999929478138, 0.3376219905821918, 0.8400000105782792, 0.5429973202054794]]",4,opacity
b262a59ecc06,"[[0.5629901570855615, 0.0674461015710632, 0.9720811062834224, 0.6593350310559006], [0.1686051704545454, 0.0776762805991961, 0.5175356517379679, 0.7426379174278407]]",1,opacity
b2862f8d1141,"[[0.6814990466101695, 0.5004471379310345, 0.9593886122881355, 0.8941567370689654], [0.1703608050847457, 0.4582153146551724, 0.5152117125706214, 0.8669104008620689]]",0,opacity
b287167d9c72,"[[0.2169590943396226, 0.1837648247126436, 0.3797498018867924, 0.656346658045977], [0.6679557735849058, 0.2191831810344827, 0.8166268183962264, 0.7018845201149426]]",4,opacity
b28ce3fcf553,"[[0.6155770212264151, 0.6703342471264367, 0.7907414716981133, 0.8787432068965517], [0.1065309575471698, 0.3657365459770115, 0.3812020212264151, 0.8106095229885057]]",1,opacity
b297e82a912c,"[[0.241885303776683, 0.5482993185240964, 0.4341362430213465, 0.7333333245481927], [0.68572386863711, 0.5605442168674699, 0.8388125484400657, 0.7659863930722891]]",4,opacity
b29d68af277a,"[[0.1671207980225988, 0.147492625, 0.4679807556497175, 0.6873156293103448], [0.628681052259887, 0.1489675517241379, 0.8860432026836157, 0.6991150474137932]]",1,opacity
b2ae7f9d7810,"[[0.8190570911654136, 0.3811320756880734, 0.8984347462406015, 0.5761006221330276]]",4,opacity
b2c1f6501551,"[[0.3103112134189864, 0.4399664155658693, 0.6032377266238401, 0.6330814316315602], [0.8256603925767309, 0.4122586076401285, 1.0, 0.6582703820064263]]",2,opacity
b2d488f8ad98,"[[0.6811991431593794, 0.279596977739726, 0.8679311248236954, 0.778337551369863], [0.2897536636107193, 0.2737195633561644, 0.4571208215796897, 0.5751469349315068]]",4,opacity
b2d8e6da8935,"[[0.5380763980263158, 0.3702064908256881, 0.7629084022556392, 0.7817109030963303], [0.1621476386278195, 0.3716814162844037, 0.3736831132518797, 0.7138643119266055]]",3,opacity
b2d8fe7955e2,"[[0.6485154577464789, 0.3437094675740592, 0.8215408832159624, 0.9156938871096878], [0.1265871948356807, 0.3411154443554843, 0.3452456602112675, 0.7068741873498798]]",1,opacity
b2e0f472113b,"[[0.1555989598025388, 0.1842386601027397, 0.4290364703808181, 0.5746919863013699], [0.5638020839210155, 0.1858194392123287, 0.8242187376586741, 0.7027353767123288]]",1,opacity
b2e43b7299f1,"[[0.1275897108603667, 0.4046867080479452, 0.4662098519040902, 0.9813802825342466]]",2,opacity
b2f2e636ad17,"[[0.421532592460882, 0.5119897217465754, 0.6635645092460882, 0.9292317465753424], [0.1057955654338549, 0.5047958690068494, 0.3338832254623045, 0.9196399101027398]]",3,opacity
b3238380acef,"[[0.6662684727049683, 0.2763306915422885, 0.8198544387650787, 0.6874292512437811], [0.2576366428133306, 0.3023782512437811, 0.382367094663668, 0.656851671641791]]",2,opacity
b357652d690b,"[[0.1405614512711864, 0.530468448275862, 0.4215839830508474, 0.7264920474137931], [0.6554348764124294, 0.5623222844827587, 0.947497577683616, 0.748544702586207]]",2,opacity
b36981909f0f,"[[0.5519340287558685, 0.1150442464285714, 0.9102787382629108, 0.7471554964285715], [0.108417470657277, 0.1276864714285714, 0.3857451643192488, 0.8027812821428572]]",0,opacity
b37424c5f376,"[[0.6143328136792453, 0.2952364827586207, 0.8772705966981132, 0.7563524568965518], [0.1375947405660377, 0.2805877873563218, 0.3707364056603773, 0.823227106321839]]",0,opacity
b37a7290d957,"[[0.1864728580729166, 0.5280876601562501, 0.37471990234375, 0.8197211484375], [0.6924489550781251, 0.6356573828125, 0.8836840201822916, 0.8089641835937499]]",1,opacity
b37f6a547874,"[[0.6209237688679246, 0.425, 0.7659237688679245, 0.7183333333333334], [0.1503577311320754, 0.515, 0.3363954669811321, 0.77]]",1,opacity
b386bcbb0490,"[[0.1856459328007519, 0.2577147735091743, 0.368421057330827, 0.6336947821100918], [0.5942583740601505, 0.3090909202981651, 0.8229665131578948, 0.6827356192660551]]",3,opacity
b394d991b617,"[[0.0928473773584905, 0.1037802701149425, 0.336871266509434, 0.6862778879310345], [0.5291023396226415, 0.0952855143678161, 0.7761142665094339, 0.6717154568965518]]",1,opacity
b3b4c3900554,"[[0.6806414497180452, 0.2027809862385321, 0.8145422579887218, 0.5909617631880734], [0.2494998660714285, 0.3673232941513761, 0.4384804276315789, 0.6234067201834862]]",1,opacity
b3eae4881218,"[[0.1936808694043655, 0.5792019365671641, 0.3855049722530522, 0.7726722686567165]]",4,opacity
b3faa4b8cd5d,"[[0.1537042950819672, 0.4516666679795195, 0.4395152229508197, 0.8216666679795196]]",0,opacity
b40e6f50feb4,"[[0.5924999830220713, 0.4283063910969793, 0.8158333174872666, 0.8204268004769476], [0.1841666893039049, 0.5521851550079491, 0.4091666689303905, 0.7784835254372019]]",0,opacity
b415ed817ce4,"[[0.6469945347744361, 0.5180027006880734, 0.7387978336466166, 0.764706453555046], [0.128961757518797, 0.5060008944954129, 0.338797814849624, 0.764706453555046]]",1,opacity
b431787c9f2f,"[[0.2045478595206391, 0.3556058879423329, 0.3357161284953395, 0.5832389416775885], [0.7418774766977364, 0.2570781422018348, 0.9742983754993342, 0.4688561959370904]]",4,opacity
b43de320e7d9,"[[0.3757637467277487, 0.4314964976415095, 0.5305499018324608, 0.6553561753144654], [0.729124237565445, 0.3678861006289308, 0.953156812827225, 0.6137647405660377]]",2,opacity
b452962df0ba,"[[0.6833044360655737, 0.5918979677038204, 0.8306237081967213, 0.727604612051989], [0.3421038459016393, 0.5047889720362347, 0.4901864295081967, 0.6304093107522647]]",3,opacity
b470b81c35c2,"[[0.1460836228482003, 0.1668597708524289, 0.3973398356807511, 0.6917728826764435], [0.5645142527386542, 0.2247972135655362, 0.8187380007824725, 0.7497103116406967]]",1,opacity
b475067fe7a9,"[[0.2194840330188679, 0.4966455919540229, 0.4213708254716981, 0.7851513390804596], [0.5864651650943395, 0.5368754770114942, 0.7987293160377358, 0.8150363965517241]]",2,opacity
b47854f5e717,"[[0.2291242514124293, 0.2178242715517241, 0.324847270480226, 0.6889458275862068], [0.5570264759887006, 0.3222417198275862, 0.7158859427966102, 0.7026195474137931], [0.7535641560734464, 0.257602349137931, 0.8971486723163843, 0.623063396551724]]",3,opacity
b47fa03aadf8,"[[0.7020125778301888, 0.5429885, 0.9189937099056604, 0.8027586149425288]]",3,opacity
b485fd7ad826,"[[0.5478887499999999, 0.2945417087155963, 0.7116375281954888, 0.5823089965596331], [0.2265705451127819, 0.2279405504587156, 0.3357363533834586, 0.3837621158256881]]",2,opacity
b4a77c2d03ce,"[[0.6555989577836412, 0.2583467619047619, 0.8815104023746702, 0.646871884920635], [0.2526041655672823, 0.1596488452380952, 0.5032552011873351, 0.7432198650793651]]",3,opacity
